start,end,type
14723,14553,1
14723,14554,1
14764,14555,1
14764,14556,1
14764,14557,1
14764,14558,1
14764,14523,1
14764,14559,1
14764,14560,1
14764,14561,1
14764,14562,1
14764,14563,1
14479,14564,1
14479,14565,1
14479,14566,1
14479,14567,1
14479,14568,1
14479,14569,1
14479,14570,1
14479,14571,1
14479,14572,1
14479,14573,1
14677,14574,1
14725,14575,1
14725,14576,1
14725,14554,1
14765,14577,1
14765,14578,1
14765,14579,1
14765,14580,1
14765,14581,1
14765,14582,1
14765,14583,1
14765,14584,1
14765,14585,1
14765,14586,1
14768,14587,1
14768,14588,1
14594,1867,3
14729,1867,3
14730,1868,3
14730,1863,3
14730,1838,3
14730,1872,3
14731,1868,3
14731,1863,3
14731,1838,3
14731,1872,3
14732,1868,3
14732,1863,3
14732,1838,3
14732,1872,3
14733,1867,3
14733,1868,3
14733,1863,3
14733,1838,3
14733,1872,3
14734,1868,3
14734,1863,3
14734,1838,3
14734,1872,3
14705,1867,3
14735,1867,3
14736,1867,3
14737,1864,3
14737,1878,3
14737,1861,3
14737,1877,3
14737,1414,3
14737,1832,3
14737,569,3
14737,1874,3
14737,1843,3
14737,179,3
14739,744,3
14739,12,3
14739,569,3
14739,746,3
14739,1434,3
14739,1838,3
14741,1852,3
14742,1835,3
14743,1835,3
14744,1835,3
14745,1835,3
14745,81,3
14746,1835,3
14747,1835,3
14748,1835,3
14749,1835,3
14750,1835,3
14751,1830,3
14751,1449,3
14751,1882,3
14751,744,3
14751,1909,3
14751,723,3
14751,715,3
14751,1885,3
14756,1835,3
14758,1835,3
14761,58,3
14761,22,3
14763,1902,3
14763,1908,3
14763,1835,3
14553,161,3
14553,1888,3
14553,1930,3
14553,1893,3
14553,1928,3
14553,589,3
14553,143,3
14553,179,3
14553,599,3
14553,1892,3
14723,1817,3
14764,1449,3
14764,1904,3
14479,1812,3
14677,1929,3
14677,1884,3
14677,1891,3
14677,1905,3
14677,1923,3
14677,1907,3
14677,1807,3
14677,1921,3
14725,1924,3
14725,143,3
14725,179,3
14725,599,3
14725,608,3
14725,568,3
14725,1915,3
14575,1924,3
14575,1915,3
14765,1903,3
14765,1920,3
14765,1910,3
14765,1926,3
14765,1838,3
14766,876,3
14766,1899,3
14766,1922,3
14767,876,3
14767,1899,3
14767,1880,3
14767,1922,3
14768,1835,3
14768,143,3
14768,179,3
14768,599,3
14768,608,3
14768,568,3
14594,8488,2
14729,8488,2
14730,8489,2
14730,7148,2
14730,8491,2
14730,8492,2
14730,8493,2
14730,8494,2
14731,8489,2
14731,8491,2
14731,8495,2
14731,8496,2
14731,8493,2
14732,8489,2
14732,8497,2
14732,8491,2
14732,8495,2
14732,8492,2
14732,8493,2
14733,8491,2
14733,8492,2
14733,8498,2
14733,8499,2
14734,8489,2
14734,8500,2
14734,8491,2
14734,8501,2
14734,8492,2
14734,8498,2
14705,8488,2
14735,8488,2
14736,8488,2
14737,8502,2
14737,8503,2
14737,8504,2
14737,8505,2
14737,7493,2
14737,8507,2
14737,8508,2
14737,8509,2
14737,8510,2
14737,8511,2
14738,8512,2
14739,7543,2
14739,7556,2
14739,8515,2
14739,8516,2
14739,8517,2
14739,8518,2
14739,7548,2
14739,8520,2
14739,8521,2
14739,7551,2
14741,8523,2
14742,7159,2
14742,7163,2
14742,8476,2
14743,7159,2
14743,8476,2
14744,7190,2
14744,7159,2
14744,7162,2
14744,8476,2
14745,7190,2
14745,8528,2
14745,7159,2
14745,7163,2
14745,8476,2
14745,7164,2
14746,7160,2
14746,7163,2
14746,8476,2
14747,7160,2
14747,8476,2
14748,7159,2
14748,8476,2
14749,7190,2
14749,7159,2
14749,8476,2
14750,7190,2
14750,7159,2
14750,7160,2
14750,7162,2
14750,8476,2
14751,8531,2
14751,8532,2
14751,8533,2
14751,8534,2
14751,8535,2
14751,8536,2
14751,8537,2
14751,8538,2
14751,8539,2
14751,8540,2
14752,7240,2
14752,7159,2
14752,7163,2
14753,7240,2
14753,7162,2
14754,7240,2
14754,7160,2
14754,7162,2
14754,8542,2
14755,7240,2
14755,8528,2
14755,7159,2
14755,8543,2
14756,7160,2
14756,8476,2
14757,7240,2
14757,7159,2
14757,7163,2
14758,7159,2
14758,8476,2
14759,7240,2
14759,8074,2
14759,7159,2
14759,7160,2
14759,8124,2
14760,7240,2
14760,7159,2
14760,7163,2
14761,7240,2
14761,8367,2
14761,8368,2
14761,8549,2
14761,8369,2
14761,8551,2
14761,8372,2
14761,7160,2
14761,8373,2
14761,8374,2
14762,7240,2
14762,8074,2
14762,7159,2
14763,7159,2
14763,7162,2
14763,8476,2
14553,8555,2
14553,7166,2
14553,8557,2
14553,8558,2
14553,8559,2
14553,8560,2
14553,8561,2
14553,8562,2
14553,7159,2
14723,8443,2
14764,8563,2
14764,8564,2
14764,8565,2
14764,8566,2
14677,8567,2
14677,8568,2
14677,7190,2
14677,8569,2
14677,8570,2
14677,8571,2
14677,8572,2
14677,8573,2
14677,7162,2
14677,8574,2
14725,7157,2
14725,7179,2
14725,8577,2
14725,8578,2
14725,8579,2
14725,7568,2
14725,8581,2
14725,8582,2
14725,8583,2
14725,8584,2
14575,7157,2
14575,7179,2
14765,8585,2
14765,8586,2
14765,8587,2
14765,8588,2
14765,8589,2
14765,8590,2
14765,7935,2
14765,7936,2
14765,8593,2
14765,8594,2
14766,8595,2
14766,8596,2
14766,7162,2
14766,7903,2
14767,8595,2
14767,8598,2
14767,7179,2
14767,7903,2
14768,7179,2
14768,7163,2
14768,8476,2
14768,8577,2
14768,8599,2
14768,8600,2
14768,8583,2
14768,8601,2
14594,14589,1
14594,14590,1
14594,14591,1
14594,14592,1
14728,14593,1
14728,14594,1
14729,14589,1
14729,14595,1
14729,14596,1
14729,14597,1
14730,14598,1
14730,14599,1
14730,14589,1
14730,14600,1
14730,14601,1
14731,14602,1
14731,14603,1
14731,14598,1
14731,14589,1
14731,14604,1
14732,14598,1
14732,14599,1
14732,14589,1
14732,14600,1
14732,14601,1
14733,14601,1
14734,14598,1
14734,14599,1
14734,14589,1
14734,14600,1
14734,14601,1
14705,14605,1
14705,14589,1
14705,14594,1
14705,14591,1
14705,14606,1
14735,14607,1
14735,14608,1
14735,14589,1
14735,14609,1
14736,14589,1
14736,14595,1
14736,14596,1
14736,14597,1
14737,14610,1
14737,13318,1
14737,14612,1
14737,12150,1
14737,14614,1
14737,14615,1
14737,14616,1
14737,14617,1
14737,14618,1
14737,14619,1
14752,14620,1
14752,14621,1
14752,14622,1
14752,14623,1
14752,14624,1
14753,14625,1
14753,14626,1
14753,14627,1
14754,14628,1
14754,14629,1
14754,14630,1
14755,14631,1
14755,14632,1
14755,14633,1
14757,14634,1
14757,14635,1
14757,14636,1
14759,14637,1
14759,14638,1
14759,14639,1
14759,14640,1
14759,14641,1
14759,14642,1
14760,14643,1
14760,14644,1
14760,14645,1
14761,14646,1
14761,14647,1
14761,14648,1
14762,14649,1
14762,14650,1
14762,14651,1
14553,13746,1
14553,13318,1
14553,12150,1
14553,14218,1
14553,14654,1
14553,14655,1
14553,14656,1
14553,14657,1
14553,14658,1
14553,14659,1
14723,13746,1
14723,13318,1
14723,14660,1
14723,12150,1
14723,14654,1
14723,14661,1
14723,14658,1
14723,14662,1
14723,14663,1
14479,12150,1
14479,14478,1
14479,14664,1
14479,14479,1
14479,14665,1
14479,14666,1
14479,14667,1
14479,14668,1
14479,14669,1
14479,14670,1
14677,13018,1
14677,14672,1
14677,14673,1
14677,14674,1
14677,14675,1
14677,14676,1
14677,14677,1
14677,14678,1
14677,14679,1
14725,14680,1
14725,14681,1
14725,14682,1
14575,13018,1
14575,14575,1
14575,14683,1
14766,14684,1
14766,14685,1
14766,14686,1
14766,14687,1
14766,14688,1
14766,14689,1
14766,14690,1
14766,14691,1
14767,14684,1
14767,14685,1
14767,14692,1
14767,14686,1
14767,14693,1
14767,14694,1
14767,14696,1
14767,14689,1
14767,14697,1
14594,14698,1
14594,14699,1
14594,14700,1
14594,14701,1
14594,14702,1
14594,14703,1
14594,14704,1
14594,14705,1
14594,14706,1
14594,14707,1
14594,14708,1
14594,14709,1
14594,14710,1
14594,14711,1
14594,14712,1
14594,14713,1
14728,14708,1
14728,14714,1
14728,14715,1
14729,14716,1
14736,14717,1
14736,14718,1
14736,14719,1
14736,14720,1
14736,14721,1
14736,14722,1
14553,14723,1
14575,14724,1
14575,14725,1
14575,14726,1
8602,1914,4
8459,1887,4
8459,1919,4
8459,1918,4
8459,1834,4
8459,1812,4
8459,1883,4
8459,1889,4
8459,14478,5
1911,7063,6
1911,7064,6
1911,7066,6
1911,7065,6
1797,8432,6
1796,8432,6
1818,8432,6
1803,7102,6
1803,8434,6
1803,7279,6
1803,7038,6
1803,7039,6
1803,7040,6
1803,7041,6
1803,8440,6
1803,8441,6
1803,8442,6
1788,7279,6
1788,8442,6
1906,8443,6
1859,7101,6
1859,8445,6
1859,8446,6
1791,7142,6
1791,7098,6
1791,7101,6
1791,7038,6
1791,7039,6
1791,7040,6
1791,7041,6
1791,7685,6
1791,7688,6
1791,7687,6
1807,7279,6
1807,7040,6
1807,7041,6
1807,7038,6
1807,7039,6
1807,8453,6
1807,8454,6
1799,8454,6
1829,8454,6
1828,7279,6
1828,8454,6
1783,8454,6
1925,8455,6
1925,8456,6
1925,8457,6
1795,8458,6
1849,8458,6
1834,8459,6
1812,7110,6
1812,8459,6
1898,8461,6
1898,8462,6
1898,8463,6
1898,8464,6
1802,8465,6
1802,8466,6
1802,7852,6
1802,8468,6
1813,8469,6
1823,8466,6
1823,8468,6
1794,8466,6
1794,8468,6
1833,8022,6
1833,8471,6
1781,8466,6
1781,8468,6
1810,8466,6
1810,8468,6
1809,8472,6
1809,7110,6
1809,8473,6
1894,7852,6
1894,8468,6
1851,8022,6
1851,8471,6
1805,8469,6
1805,8474,6
1837,8472,6
1837,8473,6
1816,8466,6
1816,8468,6
1786,8466,6
1786,8468,6
1850,7110,6
1850,8475,6
1806,7110,6
1806,8476,6
1806,8477,6
1806,8478,6
1806,7038,6
1806,7039,6
1806,7040,6
1806,7041,6
1806,8479,6
1879,8480,6
1853,8476,6
1853,8477,6
1853,8478,6
1853,7110,6
1853,7041,6
1853,7038,6
1853,7039,6
1853,7040,6
1853,8481,6
1784,8482,6
1784,8483,6
1844,8483,6
1790,7110,6
1790,8476,6
1790,8477,6
1790,8478,6
1790,8479,6
1811,7102,6
1811,8434,6
1811,7040,6
1811,7041,6
1811,7038,6
1811,7039,6
1811,8480,6
1857,8476,6
1857,8477,6
1857,8478,6
1857,8481,6
1865,7852,6
1865,8484,6
1865,8485,6
1836,8486,6
1896,8487,6
1842,7852,6
1842,8484,6
1842,8485,6
1803,14443,7
1803,14444,7
1803,14445,7
1803,14446,7
1803,14447,7
1803,14448,7
1803,14449,7
1803,14450,7
1803,14451,7
1791,14452,7
1791,14453,7
1791,14454,7
1791,14455,7
1791,14456,7
1791,14457,7
1791,14458,7
1791,14459,7
1791,14460,7
1791,14461,7
1807,14462,7
1807,14463,7
1807,14464,7
1807,14465,7
1807,14466,7
1807,14467,7
1807,14468,7
1807,14469,7
1807,14470,7
1807,14471,7
1925,14472,7
1925,14473,7
1925,14474,7
1925,14475,7
1925,14476,7
1795,14477,7
1812,14478,7
1812,14479,7
1898,14480,7
1898,14481,7
1898,14482,7
1898,14483,7
1809,14484,7
1809,14485,7
1853,14486,7
1853,14487,7
1836,14488,7
1836,14489,7
1836,14490,7
1818,14491,7
1818,14492,7
1791,14493,7
1791,14494,7
1791,14495,7
1791,14496,7
1791,14497,7
1791,14498,7
1791,14499,7
1791,14500,7
1807,14501,7
1807,14502,7
1807,14503,7
1807,14504,7
1807,14505,7
1807,14506,7
1807,14507,7
1807,14508,7
1807,14509,7
1911,6102,8
1911,160,8
1911,111,8
1911,37,8
1911,80,8
1911,99,8
1911,47,8
1911,51,8
1911,206,8
1911,178,8
1797,1818,8
1797,1796,8
1796,1818,8
1796,1797,8
1917,1803,8
1917,1788,8
1788,1803,8
1906,1817,8
1859,1791,8
1799,1783,8
1799,1829,8
1799,1807,8
1799,1828,8
1829,1783,8
1829,1807,8
1829,1799,8
1829,1828,8
1828,1783,8
1828,1829,8
1828,1807,8
1828,1799,8
1783,1829,8
1783,1807,8
1783,1799,8
1783,1828,8
1925,175,8
1925,57,8
1925,98,8
1925,33,8
1925,107,8
1925,85,8
1925,15,8
1925,39,8
1925,7,8
1925,122,8
1849,1795,8
1834,1812,8
1898,1819,8
1813,1805,8
1823,1816,8
1823,1786,8
1823,1802,8
1823,1781,8
1823,1810,8
1823,1794,8
1794,1816,8
1794,1786,8
1794,1823,8
1794,1802,8
1794,1781,8
1794,1810,8
1781,1816,8
1781,1786,8
1781,1823,8
1781,1802,8
1781,1810,8
1781,1794,8
1810,1816,8
1810,1786,8
1810,1823,8
1810,1802,8
1810,1781,8
1810,1794,8
1805,1813,8
1837,1809,8
1816,1786,8
1816,1823,8
1816,1802,8
1816,1781,8
1816,1810,8
1816,1794,8
1786,1816,8
1786,1823,8
1786,1802,8
1786,1781,8
1786,1810,8
1786,1794,8
1850,1806,8
1850,1790,8
1879,1811,8
1844,1784,8
1844,1825,8
1790,1806,8
1790,1850,8
1865,1831,8
1865,1842,8
1865,1845,8
1865,1860,8
1865,1862,8
1865,1847,8
1865,1866,8
1896,1846,8
1896,1839,8
1842,1831,8
1842,1845,8
1842,1865,8
1842,1860,8
1842,1862,8
1842,1847,8
1842,1866,8
1818,1797,8
1818,1818,8
1818,1796,8
1803,1803,8
1803,1788,8
1791,1791,8
1791,1859,8
1807,1807,8
1807,1799,8
1807,1828,8
1807,1783,8
1807,1829,8
1795,1795,8
1795,1849,8
1812,1812,8
1812,1834,8
1802,1794,8
1802,1781,8
1802,1810,8
1802,1816,8
1802,1802,8
1802,1786,8
1802,1823,8
1809,1809,8
1809,1837,8
1851,1833,8
1806,1850,8
1806,1806,8
1806,1790,8
1853,1857,8
1784,1844,8
1784,1784,8
1784,1825,8
1811,1811,8
1811,1879,8
1836,1836,8
1836,1869,8
1911,207,8
1925,38,8
1813,1856,8
1833,1851,8
1805,1856,8
1857,1853,8
15278,14774,1
15278,13592,1
15278,14776,1
15278,14777,1
15278,14778,1
15278,14779,1
15278,14780,1
15278,14781,1
15278,14782,1
15278,14783,1
15280,14784,1
15281,14769,1
15281,14785,1
14936,13592,1
14936,14786,1
14936,14072,1
14936,14566,1
14936,14789,1
14936,14790,1
14936,14791,1
14936,14792,1
14936,14793,1
14936,14794,1
14947,13592,1
14947,14566,1
14947,14795,1
14947,14796,1
14947,14797,1
14947,14798,1
14947,14799,1
14947,14793,1
14947,14800,1
14947,14801,1
15290,13592,1
15290,14566,1
15290,14795,1
15290,14796,1
15290,14797,1
15290,14798,1
15290,14799,1
15290,14793,1
15290,14800,1
15290,14802,1
15291,14803,1
15291,13592,1
15291,14804,1
15291,13596,1
15291,14806,1
15291,14807,1
15291,14808,1
15291,14809,1
15291,14810,1
15291,14811,1
15292,13592,1
15292,14812,1
15292,14566,1
15292,14795,1
15292,14798,1
15292,14797,1
15292,14814,1
15292,14815,1
15292,14816,1
14972,13592,1
14972,14812,1
14972,14566,1
14972,14795,1
14972,14798,1
14972,14797,1
14972,14814,1
14972,14817,1
14972,14815,1
14978,13592,1
14978,14566,1
14978,14795,1
14978,14796,1
14978,14797,1
14978,14798,1
14978,14799,1
14978,14793,1
14978,14800,1
14978,14801,1
15293,14072,1
15293,14566,1
15293,14790,1
15293,13592,1
15293,14818,1
15293,14819,1
15293,14820,1
15293,14821,1
15293,14822,1
15293,14823,1
15294,14824,1
15294,14566,1
15294,13607,1
15294,14826,1
15294,14827,1
15294,13592,1
15294,14828,1
15294,14829,1
15294,14830,1
15294,14831,1
15295,13592,1
15295,14812,1
15295,14566,1
15295,14795,1
15295,14798,1
15295,14797,1
15295,14814,1
15295,14815,1
15295,14816,1
15296,13592,1
15296,14566,1
15296,14795,1
15296,14796,1
15296,14797,1
15296,14798,1
15296,14799,1
15296,14793,1
15296,14800,1
15296,14801,1
15297,13592,1
15297,14812,1
15297,14566,1
15297,14795,1
15297,14798,1
15297,14797,1
15297,14832,1
15297,14814,1
15297,14815,1
15298,13592,1
15298,14566,1
15298,13607,1
15298,14833,1
15298,14834,1
15298,14835,1
15298,14836,1
15298,14837,1
15298,14838,1
15298,14839,1
15299,13592,1
15299,14566,1
15299,14795,1
15299,14796,1
15299,14797,1
15299,14798,1
15299,14799,1
15299,14793,1
15299,14800,1
15299,14801,1
15300,13592,1
15300,14566,1
15300,14795,1
15300,14796,1
15300,14797,1
15300,14798,1
15300,14799,1
15300,14793,1
15300,14800,1
15300,14801,1
15301,13592,1
15301,14812,1
15301,14566,1
15301,14795,1
15301,14798,1
15301,14797,1
15301,14840,1
15301,14814,1
15301,14815,1
15169,13592,1
15169,14566,1
15169,14795,1
15169,14796,1
15169,14797,1
15169,14798,1
15169,14799,1
15169,14841,1
15169,14793,1
15169,14800,1
15302,13592,1
15302,14566,1
15302,14795,1
15302,14796,1
15302,14797,1
15302,14798,1
15302,14799,1
15302,14842,1
15302,14793,1
15302,14800,1
15303,13592,1
15303,14812,1
15303,14566,1
15303,14795,1
15303,14798,1
15303,14797,1
15303,14814,1
15303,14815,1
15303,14816,1
15304,13592,1
15304,14566,1
15304,14843,1
15304,14844,1
15304,14072,1
15304,14845,1
15304,14846,1
15304,14847,1
15304,14848,1
15304,14849,1
15170,13592,1
15170,14812,1
15170,14566,1
15170,14795,1
15170,14798,1
15170,14797,1
15170,14850,1
15170,14814,1
15170,14815,1
15091,13592,1
15091,14812,1
15091,14566,1
15091,14795,1
15091,14798,1
15091,14797,1
15091,14814,1
15091,14851,1
15091,14815,1
15171,14860,1
15171,13592,1
15171,14566,1
15171,13607,1
15171,14795,1
15171,14861,1
15171,14862,1
15171,14863,1
15171,14822,1
15171,14864,1
15105,13592,1
15105,14865,1
15105,14566,1
15105,14798,1
15105,14795,1
15105,14866,1
15105,14867,1
15105,14868,1
15105,14869,1
15105,14815,1
15211,14870,1
15211,13592,1
15211,14871,1
15211,14072,1
15211,14566,1
15211,14843,1
15211,14872,1
15211,14873,1
15211,14874,1
15211,14875,1
15118,14566,1
15118,13592,1
15118,14795,1
15118,14796,1
15118,14797,1
15118,14798,1
15118,14799,1
15118,14876,1
15118,14793,1
15118,14800,1
15126,13592,1
15126,14566,1
15126,14795,1
15126,14796,1
15126,14797,1
15126,14798,1
15126,14799,1
15126,14793,1
15126,14800,1
15126,14877,1
15306,13592,1
15306,14865,1
15306,14566,1
15306,14798,1
15306,14795,1
15306,14866,1
15306,14878,1
15306,14868,1
15306,14869,1
15306,14815,1
15140,13592,1
15140,14812,1
15140,14566,1
15140,14795,1
15140,14798,1
15140,14797,1
15140,14814,1
15140,14879,1
15140,14815,1
15307,13592,1
15307,14566,1
15307,14795,1
15307,14880,1
15307,14881,1
15307,14798,1
15307,14882,1
15307,14797,1
15307,14883,1
15307,14884,1
15308,14885,1
15308,14886,1
15308,14887,1
15152,13592,1
15152,14566,1
15152,14798,1
15152,14795,1
15152,14796,1
15152,14797,1
15152,14799,1
15152,14793,1
15152,14800,1
15152,14801,1
15309,13592,1
15309,14566,1
15309,14795,1
15309,14796,1
15309,14797,1
15309,14798,1
15309,14799,1
15309,14793,1
15309,14800,1
15309,14801,1
15278,2035,3
15278,2128,3
15278,1739,3
15278,2057,3
15278,2066,3
15278,589,3
15278,143,3
15278,2046,3
15278,2034,3
15278,2074,3
14770,2110,3
14770,2042,3
14770,1988,3
14770,2096,3
14770,1686,3
15287,81,3
14936,505,3
14936,2112,3
14936,2113,3
14936,143,3
14936,594,3
14936,2071,3
14947,1884,3
14947,1923,3
14947,1907,3
14947,143,3
14947,1921,3
14947,2114,3
14947,81,3
14947,2085,3
15290,1884,3
15290,1923,3
15290,1907,3
15290,589,3
15290,143,3
15290,179,3
15290,566,3
15290,608,3
15290,1921,3
15290,2093,3
15291,505,3
15291,2097,3
15291,143,3
15291,2123,3
15291,594,3
15291,2071,3
15292,2035,3
15292,2128,3
15292,1739,3
15292,2057,3
15292,589,3
15292,2124,3
15292,143,3
15292,81,3
15292,1028,3
15292,749,3
14972,2035,3
14972,2128,3
14972,2103,3
14972,1739,3
14972,582,3
14972,2057,3
14972,589,3
14972,2124,3
14972,143,3
14972,2046,3
14978,1884,3
14978,2035,3
14978,1923,3
14978,2103,3
14978,582,3
14978,2053,3
14978,2057,3
14978,589,3
14978,143,3
14978,81,3
15293,2075,3
15293,2038,3
15293,58,3
15293,2056,3
15293,2094,3
15293,2033,3
15293,2126,3
15293,2087,3
15294,2035,3
15294,2128,3
15294,1739,3
15294,2057,3
15294,589,3
15294,143,3
15294,2046,3
15294,2062,3
15294,2034,3
15294,2089,3
15295,2035,3
15295,2103,3
15295,2057,3
15295,589,3
15295,2124,3
15295,143,3
15295,81,3
15295,1028,3
15295,749,3
15296,1884,3
15296,2035,3
15296,1923,3
15296,2103,3
15296,2053,3
15296,1907,3
15296,2057,3
15296,589,3
15296,143,3
15296,1921,3
15297,2035,3
15297,2128,3
15297,2103,3
15297,1739,3
15297,2057,3
15297,589,3
15297,2124,3
15297,143,3
15297,179,3
15297,2046,3
15298,2080,3
15298,2040,3
15298,143,3
15299,1884,3
15299,2035,3
15299,1923,3
15299,582,3
15299,2053,3
15299,1907,3
15299,2057,3
15299,589,3
15299,143,3
15299,81,3
15300,1884,3
15300,2035,3
15300,1923,3
15300,2103,3
15300,2053,3
15300,1907,3
15300,2057,3
15300,589,3
15300,143,3
15300,1921,3
15301,2035,3
15301,2128,3
15301,2103,3
15301,1739,3
15301,2057,3
15301,589,3
15301,2124,3
15301,143,3
15301,2046,3
15301,2034,3
15169,2114,3
15169,81,3
15302,1884,3
15302,2035,3
15302,1923,3
15302,2128,3
15302,2103,3
15302,1739,3
15302,582,3
15302,2053,3
15302,1907,3
15302,2057,3
15303,2035,3
15303,1739,3
15303,2057,3
15303,589,3
15303,2124,3
15303,143,3
15303,81,3
15303,1028,3
15303,749,3
15304,2035,3
15304,2128,3
15304,1739,3
15304,505,3
15304,2045,3
15304,2057,3
15304,2054,3
15304,143,3
15304,2046,3
15304,2034,3
15170,693,3
15170,2035,3
15170,704,3
15170,2103,3
15170,1739,3
15170,2057,3
15170,677,3
15170,589,3
15170,2124,3
15170,143,3
15091,2124,3
15091,143,3
15171,505,3
15171,2048,3
15171,2125,3
15171,143,3
15171,594,3
15171,2071,3
15105,1884,3
15105,1923,3
15105,2070,3
15105,1907,3
15105,143,3
15105,2083,3
15105,2101,3
15105,594,3
15211,2115,3
15211,505,3
15211,2077,3
15211,143,3
15211,594,3
15211,2109,3
15118,1884,3
15118,2035,3
15118,1923,3
15118,2103,3
15118,582,3
15118,2053,3
15118,1907,3
15118,2057,3
15118,589,3
15118,143,3
15126,1884,3
15126,1923,3
15126,1907,3
15126,143,3
15126,1921,3
15126,2093,3
15126,2114,3
15126,81,3
15126,2085,3
15306,1884,3
15306,2035,3
15306,1923,3
15306,2070,3
15306,2128,3
15306,1739,3
15306,582,3
15306,1907,3
15306,2057,3
15306,589,3
15140,2035,3
15140,2128,3
15140,2103,3
15140,1739,3
15140,2057,3
15140,589,3
15140,2124,3
15140,143,3
15140,81,3
15140,2071,3
15307,505,3
15307,143,3
15307,2121,3
15307,2091,3
15307,594,3
15152,1884,3
15152,1923,3
15152,1907,3
15152,143,3
15152,1921,3
15152,2093,3
